Symbol,EntryTimestampMarket,ExitTimestampMarket,Shares,EntryPrice,ExitPrice,PnL,TaxReserved,ExitReason,ResultR
GDS,2024-03-22T10:00:00-04:00,2024-03-22T15:00:00-04:00,33,8.55841400,8.66339891,3.46450217,1.28186580,ATR_STOP,0.38766470
EOSE,2024-03-21T11:30:00-04:00,2024-03-22T15:30:00-04:00,352,1.05078750,0.99045660,-21.23647680,-5.54066976,STOP_GAP,-1.09594978
CCJ,2024-03-21T11:45:00-04:00,2024-03-25T09:30:00-04:00,5,42.67198000,43.96955727,6.48788637,0.08369130,ATR_TARGET,1.95039466
BTE,2024-03-22T15:30:00-04:00,2024-03-25T09:30:00-04:00,103,3.48261000,3.56317313,8.29800275,3.07026102,ATR_TARGET,1.93574086
NXE,2024-03-21T12:45:00-04:00,2024-03-25T09:45:00-04:00,47,7.75080875,7.82889834,3.67021096,1.35797806,ATR_STOP,0.54686693
PLUG,2024-03-25T09:45:00-04:00,2024-03-25T10:00:00-04:00,54,3.51763625,3.42283279,-5.11938671,-1.89417308,ATR_STOP,-1.02785350
CCJ,2024-03-25T09:45:00-04:00,2024-03-25T10:45:00-04:00,8,43.78281250,43.17919921,-4.82890632,-1.78669534,ATR_STOP,-1.05673748
SGMT,2024-03-25T12:30:00-04:00,2024-03-25T15:00:00-04:00,43,5.66424500,5.16450423,-21.48885326,-0.83106195,ATR_STOP,-1.00781723
GME,2024-03-25T15:45:00-04:00,2024-03-26T09:45:00-04:00,15,15.02125750,15.02872000,0.11193750,0.00000000,STOP_GAP,0.01829105
MVST,2024-03-25T11:00:00-04:00,2024-03-26T11:15:00-04:00,476,0.76097030,0.82478092,30.37385566,4.15992971,ATR_TARGET,1.98078370
BE,2024-03-26T09:45:00-04:00,2024-03-26T11:45:00-04:00,10,10.44783000,11.00662393,5.58793935,2.06753756,ATR_TARGET,1.97086292
BTE,2024-03-25T09:45:00-04:00,2024-03-26T12:00:00-04:00,102,3.56106880,3.50168140,-6.05751511,-2.24128059,ATR_STOP,-1.04630498
MVST,2024-03-26T11:30:00-04:00,2024-03-26T15:00:00-04:00,439,0.82962175,0.84052239,4.78538135,1.77059110,ATR_STOP,0.30265388
APP,2024-03-25T10:00:00-04:00,2024-03-26T15:15:00-04:00,4,72.54436750,73.65238376,4.43206502,1.63986406,ATR_STOP,0.80718738
MU,2024-03-26T09:45:00-04:00,2024-03-27T09:30:00-04:00,1,121.04071250,118.20167141,-2.83904109,-1.05044520,ATR_STOP,-1.03225722
AFRM,2024-03-26T12:15:00-04:00,2024-03-27T09:30:00-04:00,9,37.85837250,37.00228647,-7.70477424,-2.85076647,ATR_STOP,-1.03352903
PLTR,2024-03-26T11:30:00-04:00,2024-03-27T10:00:00-04:00,1,25.07198990,24.67789403,-0.39409587,-0.14581547,ATR_STOP,-1.04931740
QS,2024-03-27T10:00:00-04:00,2024-03-27T10:30:00-04:00,61,5.92944375,6.19457561,16.17304349,5.98402609,ATR_TARGET,1.96553194
TSLA,2024-03-27T12:45:00-04:00,2024-03-28T09:30:00-04:00,2,181.60610250,177.26695000,-8.67830500,-3.21097285,STOP_GAP,-1.46386754
TSLL,2024-03-27T12:45:00-04:00,2024-03-28T09:30:00-04:00,21,8.52639000,8.22382750,-6.35381250,-2.35091062,STOP_GAP,-1.46739355
MU,2024-03-28T09:30:00-04:00,2024-03-28T09:45:00-04:00,3,119.52958000,118.03052208,-4.49717377,-1.66395429,ATR_STOP,-1.06280844
HIVE,2024-03-27T13:00:00-04:00,2024-03-28T10:15:00-04:00,1,3.23242250,3.42700925,0.19458675,0.07199710,ATR_TARGET,1.97390749
BTE,2024-03-27T11:45:00-04:00,2024-03-28T12:30:00-04:00,105,3.48261000,3.60444397,12.79256732,4.73324991,ATR_TARGET,1.95655410
AFRM,2024-03-28T10:30:00-04:00,2024-03-28T13:00:00-04:00,9,37.94844000,37.03801139,-8.19385753,-3.03172728,ATR_STOP,-1.03149608
SOFI,2024-03-28T09:45:00-04:00,2024-03-28T15:30:00-04:00,24,7.42056125,7.29921773,-2.91224458,-1.07753049,ATR_STOP,-1.04728367
NXE,2024-03-28T10:30:00-04:00,2024-04-01T09:30:00-04:00,2,7.82086125,8.09300099,0.54427948,0.20138341,ATR_TARGET,1.95633357
QS,2024-04-01T09:30:00-04:00,2024-04-01T09:30:00-04:00,57,6.37477750,6.26710408,-6.13738513,-2.27083250,ATR_STOP,-1.04568200
AFRM,2024-04-01T09:30:00-04:00,2024-04-01T09:30:00-04:00,6,37.28794500,36.42816878,-5.15865733,-0.73434315,ATR_STOP,-1.03284538
EOSE,2024-04-01T09:45:00-04:00,2024-04-01T09:45:00-04:00,243,1.08581375,1.03329232,-12.76270732,0.00000000,ATR_STOP,-1.01498768
PLUG,2024-03-27T11:15:00-04:00,2024-04-01T10:15:00-04:00,106,3.44258000,3.32411944,-12.55681975,0.00000000,ATR_STOP,-1.02151466
STX,2024-03-28T15:30:00-04:00,2024-04-01T10:15:00-04:00,3,92.94966000,92.96308144,0.04026432,0.00000000,ATR_STOP,0.01303088
BE,2024-04-01T09:45:00-04:00,2024-04-01T10:30:00-04:00,31,11.37852750,11.08380086,-9.13652588,0.00000000,ATR_STOP,-1.02904634
MVST,2024-04-01T13:30:00-04:00,2024-04-02T09:30:00-04:00,399,0.87975932,0.64241782,-94.69925850,0.00000000,STOP_GAP,-5.74359219
BLNK,2024-04-01T14:00:00-04:00,2024-04-02T09:30:00-04:00,118,2.98213493,2.86784750,-13.48591615,0.00000000,STOP_GAP,-1.42253937
PLUG,2024-04-01T15:30:00-04:00,2024-04-02T09:30:00-04:00,50,3.45759125,3.34748750,-5.50518750,0.00000000,STOP_GAP,-1.42802736
NVTS,2024-04-01T14:00:00-04:00,2024-04-02T09:30:00-04:00,72,4.85363750,4.71945461,-9.66116842,0.00000000,ATR_STOP,-1.02711444
BEKE,2024-04-02T09:45:00-04:00,2024-04-02T13:15:00-04:00,22,14.44582625,14.25868362,-4.11713785,0.00000000,ATR_STOP,-1.06065520
EVLV,2024-04-02T09:30:00-04:00,2024-04-02T14:45:00-04:00,64,4.95371250,5.08443627,8.36632142,0.00000000,ATR_STOP,0.52531294
BE,2024-04-02T14:30:00-04:00,2024-04-03T09:30:00-04:00,27,11.78803440,11.52135250,-7.20041130,0.00000000,STOP_GAP,-1.17059434
INTC,2024-04-02T15:45:00-04:00,2024-04-03T09:30:00-04:00,1,44.01038305,41.34896500,-2.66141805,0.00000000,STOP_GAP,-6.35111590
NXE,2024-04-02T13:15:00-04:00,2024-04-03T09:30:00-04:00,38,8.42631500,8.71405183,10.93399943,0.00000000,ATR_TARGET,1.95554910
MU,2024-04-02T14:30:00-04:00,2024-04-03T09:30:00-04:00,1,122.81204000,121.30506181,-1.50697819,0.00000000,ATR_STOP,-1.06430191
CCJ,2024-04-02T15:30:00-04:00,2024-04-03T09:30:00-04:00,6,47.34047875,48.60665016,7.59702845,0.00000000,ATR_TARGET,1.94398765
MU,2024-04-03T10:00:00-04:00,2024-04-03T11:15:00-04:00,2,123.75274500,127.21874259,6.93199518,0.00000000,ATR_TARGET,1.94637871
MU,2024-04-03T14:45:00-04:00,2024-04-03T15:15:00-04:00,1,128.08599250,126.25385669,-1.83213581,0.00000000,ATR_STOP,-1.05454292
NVTS,2024-04-03T13:45:00-04:00,2024-04-04T09:30:00-04:00,70,4.59844625,4.80028941,14.12902092,0.00000000,ATR_TARGET,1.96492589
QS,2024-04-03T15:45:00-04:00,2024-04-04T09:30:00-04:00,21,6.06614620,6.23030344,3.44730195,0.00000000,ATR_TARGET,1.94460536
NXE,2024-04-04T09:45:00-04:00,2024-04-04T10:15:00-04:00,4,8.82661500,8.63859028,-0.75209887,0.00000000,ATR_STOP,-1.03571540
SOXL,2024-04-04T09:45:00-04:00,2024-04-04T14:00:00-04:00,3,47.89589500,46.44948339,-4.33923483,0.00000000,ATR_STOP,-1.02469859
SOFI,2024-04-03T15:00:00-04:00,2024-04-04T14:15:00-04:00,3,7.58068125,7.45405404,-0.37988163,0.00000000,ATR_STOP,-1.04622509
CCJ,2024-04-04T09:45:00-04:00,2024-04-04T14:30:00-04:00,6,50.01748500,49.11699743,-5.40292541,0.00000000,ATR_STOP,-1.04268695
EVLV,2024-04-04T10:45:00-04:00,2024-04-04T15:00:00-04:00,8,5.04378000,4.86629379,-1.41988966,0.00000000,ATR_STOP,-1.02101122
IAUX,2024-04-03T09:45:00-04:00,2024-04-04T15:15:00-04:00,221,1.45609125,1.40571525,-11.13309533,0.00000000,ATR_STOP,-1.02139209
BTE,2024-04-03T09:45:00-04:00,2024-04-05T09:30:00-04:00,81,3.95796625,3.99662681,3.13150501,0.00000000,ATR_STOP,0.53199731
BTE,2024-04-05T10:45:00-04:00,2024-04-05T15:00:00-04:00,79,4.06304500,3.99051045,-5.73022977,0.00000000,ATR_STOP,-1.04307095
CCJ,2024-04-05T10:45:00-04:00,2024-04-05T15:00:00-04:00,6,49.95744000,48.83921546,-6.70934725,0.00000000,ATR_STOP,-1.03389238
APP,2024-04-05T15:15:00-04:00,2024-04-08T09:45:00-04:00,4,75.87686500,75.68617289,-0.76276844,0.00000000,ATR_STOP,-0.14406957
BE,2024-04-08T10:45:00-04:00,2024-04-08T15:45:00-04:00,25,12.01900750,11.68459495,-8.36031367,0.00000000,ATR_STOP,-1.02693145
BEKE,2024-04-09T09:30:00-04:00,2024-04-09T09:30:00-04:00,20,14.18062750,14.38635216,4.11449324,0.00000000,ATR_TARGET,1.90026107
QS,2024-04-08T09:45:00-04:00,2024-04-09T10:00:00-04:00,51,6.18583590,6.28220475,4.91481128,0.00000000,ATR_STOP,0.72906147
MU,2024-04-09T09:45:00-04:00,2024-04-09T10:15:00-04:00,2,125.23985950,123.10572520,-4.26826860,0.00000000,ATR_STOP,-1.04525492
BE,2024-04-09T09:45:00-04:00,2024-04-09T11:00:00-04:00,3,12.26919500,11.91331196,-1.06764913,0.00000000,ATR_STOP,-1.02577292
EOSE,2024-04-08T09:45:00-04:00,2024-04-09T13:00:00-04:00,317,1.01105772,0.96921490,-13.26417549,0.00000000,ATR_STOP,-1.01769306
YINN,2024-04-08T09:45:00-04:00,2024-04-10T09:30:00-04:00,9,19.91492500,20.03496250,1.08033750,0.00000000,STOP_GAP,0.38644081
SOFI,2024-04-09T09:30:00-04:00,2024-04-10T09:30:00-04:00,1,7.82586500,7.62427750,-0.20158750,0.00000000,STOP_GAP,-1.93533011
CCJ,2024-04-09T14:15:00-04:00,2024-04-10T09:30:00-04:00,6,48.00597750,47.18514466,-4.92499706,0.00000000,ATR_STOP,-1.04509121
BEKE,2024-04-10T09:30:00-04:00,2024-04-10T09:30:00-04:00,21,14.52088250,14.78070507,5.45627405,0.00000000,ATR_TARGET,1.91810132
ALB,2024-04-10T09:45:00-04:00,2024-04-10T10:00:00-04:00,2,130.24260875,127.74198312,-5.00125126,0.00000000,ATR_STOP,-1.03987047
CCJ,2024-04-10T10:15:00-04:00,2024-04-11T10:15:00-04:00,6,48.26617250,48.61995648,2.12270391,0.00000000,ATR_STOP,0.40306495
BTE,2024-04-10T14:00:00-04:00,2024-04-11T10:45:00-04:00,81,3.89291750,3.81389949,-6.40045877,0.00000000,ATR_STOP,-1.03758854
TSLA,2024-04-11T15:45:00-04:00,2024-04-12T09:30:00-04:00,1,175.77173000,172.19076000,-3.58097000,0.00000000,STOP_GAP,-1.58091759
TSLT,2024-04-11T15:45:00-04:00,2024-04-12T09:30:00-04:00,11,10.99824250,10.56207250,-4.79787000,0.00000000,STOP_GAP,-1.68602397
VSXY,2024-04-11T10:00:00-04:00,2024-04-12T09:30:00-04:00,11,19.02926125,18.59497603,-4.77713739,0.00000000,ATR_STOP,-1.03320427
CCJ,2024-04-11T12:00:00-04:00,2024-04-12T09:30:00-04:00,6,49.56314450,51.29016289,10.36211033,0.00000000,ATR_TARGET,1.95639063
GGAL,2024-04-10T09:30:00-04:00,2024-04-12T09:45:00-04:00,10,28.66148000,30.06145412,13.99974124,0.00000000,ATR_TARGET,1.96827779
SOFI,2024-04-12T09:30:00-04:00,2024-04-12T10:45:00-04:00,39,7.56567000,7.45439411,-4.33975980,0.00000000,ATR_STOP,-1.05294232
BTE,2024-04-12T09:45:00-04:00,2024-04-12T11:15:00-04:00,80,3.92294000,3.84731788,-6.04976960,0.00000000,ATR_STOP,-1.03970132
TPET,2024-04-12T11:00:00-04:00,2024-04-12T11:15:00-04:00,41,6.19664400,8.01937498,74.73197005,0.00000000,ATR_TARGET,1.99341731
NXE,2024-04-12T09:45:00-04:00,2024-04-12T12:00:00-04:00,23,8.39629250,8.22665983,-3.90155149,0.00000000,ATR_STOP,-1.03777499
PLTR,2024-04-12T10:15:00-04:00,2024-04-12T13:00:00-04:00,13,23.02225375,22.66862547,-4.59716765,0.00000000,ATR_STOP,-1.05054522
TPET,2024-04-15T13:45:00-04:00,2024-04-16T09:30:00-04:00,15,12.82961500,10.24616756,-38.75171153,0.00000000,ATR_STOP,-1.00298568
MVST,2024-04-17T11:15:00-04:00,2024-04-17T14:00:00-04:00,566,0.56522360,0.53498655,-17.11416886,0.00000000,ATR_STOP,-1.01345850
AAOI,2024-04-18T11:00:00-04:00,2024-04-18T12:15:00-04:00,25,12.51938250,12.02371977,-12.39156834,0.00000000,ATR_STOP,-1.01854470
ADMA,2024-04-19T09:45:00-04:00,2024-04-19T12:00:00-04:00,50,6.24508030,6.11766336,-6.37084682,0.00000000,ATR_STOP,-1.03738394
AMC,2024-04-19T12:45:00-04:00,2024-04-22T09:30:00-04:00,95,3.26244500,3.08085889,-17.25068054,0.00000000,ATR_STOP,-1.01289859
ADMA,2024-04-22T09:30:00-04:00,2024-04-22T14:45:00-04:00,49,6.29471750,6.38469348,4.40882303,0.00000000,ATR_STOP,0.83434316
AMC,2024-04-22T10:30:00-04:00,2024-04-23T15:00:00-04:00,92,3.29226735,3.42965177,12.63936629,0.00000000,ATR_STOP,0.65063815
ASTS,2024-04-22T15:15:00-04:00,2024-04-23T15:00:00-04:00,142,2.18163500,2.12361688,-8.23857369,0.00000000,ATR_STOP,-1.02824865
HIVE,2024-04-24T10:15:00-04:00,2024-04-24T10:30:00-04:00,99,3.11233250,3.02179849,-8.96286696,0.00000000,ATR_STOP,-1.02569564
ASTS,2024-04-24T10:15:00-04:00,2024-04-24T14:45:00-04:00,140,2.20175008,2.13227938,-9.72589775,0.00000000,ATR_STOP,-1.02358042
BEKE,2024-04-24T14:45:00-04:00,2024-04-25T09:30:00-04:00,22,13.75530875,13.30001750,-10.01640750,0.00000000,STOP_GAP,-3.29930359
ADMA,2024-04-23T10:45:00-04:00,2024-04-25T09:30:00-04:00,47,6.51988625,6.37199904,-6.95069910,0.00000000,ATR_STOP,-1.03342021
BTE,2024-04-25T09:45:00-04:00,2024-04-25T09:45:00-04:00,78,3.83147145,3.77582739,-4.34023684,0.00000000,ATR_STOP,-1.05366394
YINN,2024-04-25T10:30:00-04:00,2024-04-26T09:30:00-04:00,8,21.80574205,23.33248750,12.21396360,0.00000000,TARGET_GAP,4.84621057
STX,2024-04-25T09:30:00-04:00,2024-04-26T09:30:00-04:00,3,85.96442500,86.87814320,2.74115461,0.00000000,ATR_STOP,0.55715582
CLOV,2024-04-25T09:30:00-04:00,2024-04-26T09:30:00-04:00,460,0.64998712,0.66644551,7.57085488,0.00000000,ATR_STOP,0.96978880
BEKE,2024-04-25T10:30:00-04:00,2024-04-26T09:30:00-04:00,21,13.79033500,14.21887653,8.99937209,0.00000000,ATR_TARGET,1.95140333
IAUX,2024-04-25T10:45:00-04:00,2024-04-26T09:30:00-04:00,17,1.24593375,1.26674261,0.35375055,0.00000000,ATR_STOP,0.52965106
AFRM,2024-04-26T09:45:00-04:00,2024-04-26T11:00:00-04:00,9,32.55439750,32.84535010,2.61857337,0.00000000,ATR_STOP,0.34649776
CLOV,2024-04-26T10:15:00-04:00,2024-04-26T11:15:00-04:00,1,0.69702238,0.67547921,-0.02154317,0.00000000,ATR_STOP,-1.02410085
GME,2024-04-26T09:45:00-04:00,2024-04-26T12:00:00-04:00,27,11.28846000,11.92355963,17.14768994,0.00000000,ATR_TARGET,1.97220900
AMC,2024-04-26T09:45:00-04:00,2024-04-26T14:00:00-04:00,92,3.31248250,3.38275410,6.46498687,0.00000000,ATR_STOP,0.69166299
SOFI,2024-04-26T09:45:00-04:00,2024-04-29T09:30:00-04:00,22,7.68475925,7.36447250,-7.04630850,0.00000000,STOP_GAP,-2.49107454
BLNK,2024-04-26T10:00:00-04:00,2024-04-29T09:30:00-04:00,1,2.39679625,2.52272426,0.12592801,0.00000000,ATR_TARGET,1.97037331
RIVN,2024-04-26T13:15:00-04:00,2024-04-29T09:30:00-04:00,33,8.96171625,9.27543489,10.35271510,0.00000000,ATR_TARGET,1.95658109
BTE,2024-04-26T14:15:00-04:00,2024-04-29T09:30:00-04:00,79,3.93735080,3.88510579,-4.12735559,0.00000000,ATR_STOP,-1.05911364
NXE,2024-04-26T15:15:00-04:00,2024-04-29T09:45:00-04:00,1,7.97597750,8.01398500,0.03800750,0.00000000,STOP_GAP,0.27241519
SOXL,2024-04-29T13:45:00-04:00,2024-04-29T15:00:00-04:00,7,40.75054000,39.81890724,-6.52142932,0.00000000,ATR_STOP,-1.03314302
NVTS,2024-04-29T09:45:00-04:00,2024-04-30T09:30:00-04:00,69,4.52208902,4.39670000,-8.65184272,0.00000000,STOP_GAP,-1.04893617
RIVN,2024-04-29T15:00:00-04:00,2024-04-30T09:30:00-04:00,20,9.38703500,9.10316750,-5.67735000,0.00000000,STOP_GAP,-1.41431819
ACHR,2024-04-26T13:15:00-04:00,2024-04-30T09:30:00-04:00,78,4.03802625,3.95501620,-6.47478390,0.00000000,ATR_STOP,-1.03708684
NXE,2024-04-29T15:30:00-04:00,2024-04-30T09:30:00-04:00,33,8.38628500,8.21653272,-5.60182518,0.00000000,ATR_STOP,-1.03769915
PLTR,2024-04-30T09:30:00-04:00,2024-04-30T10:45:00-04:00,13,22.78707750,22.50670450,-3.64484896,0.00000000,ATR_STOP,-1.06411370
SOXL,2024-04-30T09:45:00-04:00,2024-04-30T11:00:00-04:00,7,41.16084750,40.11727398,-7.30501462,0.00000000,ATR_STOP,-1.02971055
APP,2024-04-30T09:30:00-04:00,2024-04-30T12:30:00-04:00,2,72.41427000,71.13940880,-2.54972240,0.00000000,ATR_STOP,-1.04371352
BE,2024-04-30T10:45:00-04:00,2024-04-30T12:30:00-04:00,3,11.38833485,11.04437700,-1.03187356,0.00000000,ATR_STOP,-1.02469551
MRNA,2024-04-30T11:00:00-04:00,2024-04-30T15:15:00-04:00,2,112.74449500,110.95759846,-3.57379307,0.00000000,ATR_STOP,-1.04888465
NIO,2024-05-01T09:30:00-04:00,2024-05-01T09:45:00-04:00,62,4.76357000,4.94636113,11.33304992,0.00000000,ATR_TARGET,1.96018786
ALB,2024-05-01T09:45:00-04:00,2024-05-01T10:15:00-04:00,1,122.46177750,120.20537717,-2.25640033,0.00000000,ATR_STOP,-1.04165017
APP,2024-05-01T10:00:00-04:00,2024-05-01T10:15:00-04:00,4,71.99395500,70.59533567,-5.59447732,0.00000000,ATR_STOP,-1.03937644
BLNK,2024-04-30T10:30:00-04:00,2024-05-01T12:00:00-04:00,119,2.54190500,2.56660038,2.93875019,0.00000000,ATR_STOP,0.29656478
ACHR,2024-05-01T14:00:00-04:00,2024-05-01T14:45:00-04:00,75,3.99299250,4.15835450,12.40214978,0.00000000,ATR_TARGET,1.96295051
QS,2024-05-01T14:15:00-04:00,2024-05-01T15:00:00-04:00,9,5.42906875,5.61730275,1.69410604,0.00000000,ATR_TARGET,1.95618461
YINN,2024-05-01T10:30:00-04:00,2024-05-01T15:30:00-04:00,13,22.77707000,22.85024629,0.95129180,0.00000000,ATR_STOP,0.19293810
MU,2024-05-01T15:00:00-04:00,2024-05-01T15:30:00-04:00,2,113.46003125,111.17417790,-4.57170670,0.00000000,ATR_STOP,-1.03788723
BIDU,2024-05-01T11:00:00-04:00,2024-05-02T09:30:00-04:00,1,104.76851750,107.77910500,3.01058750,0.00000000,TARGET_GAP,2.61046492
NXE,2024-05-01T09:45:00-04:00,2024-05-02T09:30:00-04:00,38,7.97597750,7.71173204,-10.04132732,0.00000000,ATR_STOP,-1.02239496
ALB,2024-05-02T09:45:00-04:00,2024-05-02T09:45:00-04:00,2,125.00368250,120.46983011,-9.06770479,0.00000000,ATR_STOP,-1.02034918
BLNK,2024-05-01T14:45:00-04:00,2024-05-02T10:00:00-04:00,1,2.66199500,2.65460954,-0.00738546,0.00000000,ATR_STOP,-0.08110500
MRNA,2024-05-02T10:30:00-04:00,2024-05-02T15:30:00-04:00,2,120.51031500,125.06943864,9.11824727,0.00000000,ATR_STOP,0.99211215
NXE,2024-05-02T10:45:00-04:00,2024-05-03T09:30:00-04:00,37,8.07605250,8.60354250,19.51713000,0.00000000,TARGET_GAP,2.38338279
BLNK,2024-05-02T12:30:00-04:00,2024-05-03T09:30:00-04:00,80,2.75206250,2.94129362,15.13848969,0.00000000,ATR_TARGET,1.97693648
CLOV,2024-05-03T09:45:00-04:00,2024-05-03T15:45:00-04:00,471,0.66309695,0.69918545,16.99768390,0.00000000,ATR_TARGET,1.97133376
MU,2024-05-03T09:45:00-04:00,2024-05-06T09:30:00-04:00,1,114.36571000,119.69016500,5.32445500,0.00000000,TARGET_GAP,2.86095108
NVTS,2024-05-03T11:00:00-04:00,2024-05-06T09:30:00-04:00,1,4.55841625,4.83400330,0.27558705,0.00000000,ATR_TARGET,1.97401128
APP,2024-05-03T09:45:00-04:00,2024-05-06T10:00:00-04:00,4,73.90538750,76.73865586,11.33307344,0.00000000,ATR_TARGET,1.96015229
RIVN,2024-05-06T09:30:00-04:00,2024-05-06T10:00:00-04:00,31,10.20765000,10.20195438,-0.17656427,0.00000000,ATR_STOP,-0.02503199
ACHR,2024-05-06T09:45:00-04:00,2024-05-06T11:00:00-04:00,34,4.01310758,3.92777412,-2.90133759,0.00000000,ATR_STOP,-1.03578354
CCJ,2024-05-02T10:30:00-04:00,2024-05-06T12:00:00-04:00,6,48.27607992,50.66106080,14.30988526,0.00000000,ATR_TARGET,1.96861392
JMIA,2024-05-06T10:30:00-04:00,2024-05-07T09:30:00-04:00,60,5.34580635,6.12540250,46.77576900,0.00000000,TARGET_GAP,3.35209292
AFRM,2024-05-06T10:15:00-04:00,2024-05-07T09:30:00-04:00,8,36.15709750,35.30222573,-6.83897412,0.00000000,ATR_STOP,-1.03198616
WTI,2024-05-06T13:30:00-04:00,2024-05-07T09:30:00-04:00,132,2.43682625,2.38242653,-7.18076318,0.00000000,ATR_STOP,-1.03398799
SOXL,2024-05-03T09:45:00-04:00,2024-05-07T09:45:00-04:00,2,38.85912250,40.98031938,4.24239376,0.00000000,ATR_STOP,1.32348588
AMD,2024-05-07T09:45:00-04:00,2024-05-07T09:45:00-04:00,2,156.35718000,154.33141868,-4.05152265,0.00000000,ATR_STOP,-1.06064918
MRNA,2024-05-07T09:45:00-04:00,2024-05-07T09:45:00-04:00,2,122.64191250,120.52585131,-4.23212237,0.00000000,ATR_STOP,-1.04465950
AFRM,2024-05-07T10:15:00-04:00,2024-05-07T14:15:00-04:00,9,36.26217625,35.44366983,-7.36655776,0.00000000,ATR_STOP,-1.03359336
CLOV,2024-05-07T09:30:00-04:00,2024-05-07T15:30:00-04:00,462,0.72304188,0.76854025,21.02024773,0.00000000,ATR_TARGET,1.97496103
LUMN,2024-05-07T09:45:00-04:00,2024-05-08T09:30:00-04:00,55,1.34100500,1.28903250,-2.85848750,0.00000000,STOP_GAP,-1.03030462
TWLO,2024-05-07T11:00:00-04:00,2024-05-08T09:30:00-04:00,4,63.69773750,60.05492500,-14.57125000,0.00000000,STOP_GAP,-5.68197269
VISN,2024-05-07T13:15:00-04:00,2024-05-08T09:45:00-04:00,52,0.98443778,0.99925000,0.77023570,0.00000000,STOP_GAP,0.44585809
AFRM,2024-05-08T09:45:00-04:00,2024-05-08T09:45:00-04:00,9,36.35724750,35.10668055,-11.25510255,0.00000000,ATR_STOP,-1.02152377
YINN,2024-05-08T15:45:00-04:00,2024-05-09T09:30:00-04:00,12,25.54914750,26.93578300,16.63962600,0.00000000,TARGET_GAP,5.79712313
JMIA,2024-05-08T15:15:00-04:00,2024-05-09T09:30:00-04:00,49,6.65498750,6.38360361,-13.29781060,0.00000000,ATR_STOP,-1.01797235
CCJ,2024-05-09T09:30:00-04:00,2024-05-09T10:00:00-04:00,6,50.89814500,52.05628950,6.94886700,0.00000000,ATR_TARGET,1.93472937
BE,2024-05-09T09:45:00-04:00,2024-05-09T10:15:00-04:00,26,11.83386875,11.61598509,-5.66497520,0.00000000,ATR_STOP,-1.04168251
MRNA,2024-05-08T10:30:00-04:00,2024-05-09T13:45:00-04:00,2,122.13153000,123.95406688,3.64507376,0.00000000,ATR_STOP,0.91411374
BE,2024-05-09T11:30:00-04:00,2024-05-09T15:30:00-04:00,27,11.99899250,11.70489126,-7.94073342,0.00000000,ATR_STOP,-1.03079133
MVST,2024-05-09T13:30:00-04:00,2024-05-10T09:30:00-04:00,676,0.43022243,0.48963250,40.16121070,0.00000000,TARGET_GAP,2.61910721
GME,2024-05-06T14:15:00-04:00,2024-05-10T09:30:00-04:00,8,16.09206000,17.42680969,10.67799752,0.00000000,ATR_STOP,0.96240284
PLUG,2024-05-09T09:45:00-04:00,2024-05-10T09:30:00-04:00,3,2.60695375,2.69985938,0.27871690,0.00000000,ATR_STOP,0.74782075
MVST,2024-05-10T09:45:00-04:00,2024-05-10T09:45:00-04:00,727,0.46684988,0.43714270,-21.59711834,0.00000000,ATR_STOP,-1.01116792
